dtype,M,N,K,selected_kernel,predicted_tflops,selection_time_ms,actual_time_ms,actual_tflops,status,error
fp16,15,31,256,s_64x64_k32_v4,7.626540560745409,15.66767692565918,0,0,RUN_FAIL,Kernel execution failed
fp16,15,101,128,s_64x64_k32_v4,7.712683473325166,11.869430541992188,0,0,RUN_FAIL,Kernel execution failed
fp16,15,151,1024,s_64x64_k32_v4,2.3743351917518956,7.18998908996582,0,0,RUN_FAIL,Kernel execution failed
fp16,15,263,512,s_64x64_k32_v4,2.3089787624871305,7.287740707397461,0,0,RUN_FAIL,Kernel execution failed
fp16,17,17,256,s_64x64_k32_v4,7.618053395870533,19.061803817749023,0,0,RUN_FAIL,Kernel execution failed
fp16,17,89,128,s_64x64_k32_v4,7.680510241585866,13.198137283325195,0,0,RUN_FAIL,Kernel execution failed
fp16,17,131,1024,s_64x64_k64_v4,2.3219121074922158,12.98666000366211,0,0,RUN_FAIL,Kernel execution failed
fp16,17,239,512,s_64x64_k32_v4,8.31498584835075,13.49329948425293,0,0,RUN_FAIL,Kernel execution failed
fp16,19,9,256,s_64x64_k32_v4,8.011718222981148,16.61205291748047,0,0,RUN_FAIL,Kernel execution failed
fp16,19,73,128,s_64x64_k32_v4,8.018999219425387,12.506961822509766,0,0,RUN_FAIL,Kernel execution failed
fp16,19,119,1024,s_64x64_k32_v4,2.4147497168966088,11.57689094543457,0,0,RUN_FAIL,Kernel execution failed
fp16,19,223,512,s_64x64_k32_v4,8.966472892084372,140.1388645172119,0,0,RUN_FAIL,Kernel execution failed
fp16,19,331,256,s_64x64_k32_v4,9.231714245734864,11.63172721862793,0,0,RUN_FAIL,Kernel execution failed
fp16,23,61,128,s_64x64_k32_v4,8.207994844324803,12.739181518554688,0,0,RUN_FAIL,Kernel execution failed
fp16,23,109,1024,s_64x64_k64_v4,2.445702847999507,11.789321899414062,0,0,RUN_FAIL,Kernel execution failed
fp16,23,193,512,s_64x64_k64_v4,8.796743375873602,11.629104614257812,0,0,RUN_FAIL,Kernel execution failed
fp16,23,307,256,s_64x64_k32_v4,8.976684228949862,11.749267578125,0,0,RUN_FAIL,Kernel execution failed
fp16,27,27,128,s_64x64_k32_v4,8.089463029276533,11.740684509277344,0,0,RUN_FAIL,Kernel execution failed
fp16,27,79,1024,s_64x64_k64_v4,2.3672052440242024,12.96687126159668,0,0,RUN_FAIL,Kernel execution failed
fp16,27,149,1024,s_64x64_k128_v3,2.9677441874085764,17.273902893066406,0,0,RUN_FAIL,Kernel execution failed
fp16,27,257,512,s_64x64_k128_v3,8.86274491827005,17.068862915039062,0,0,RUN_FAIL,Kernel execution failed
fp16,31,15,256,s_64x64_k64_v4,8.077356256741481,11.665582656860352,0,0,RUN_FAIL,Kernel execution failed
fp16,31,83,128,s_64x64_k32_v4,8.133714570633195,12.798070907592773,0,0,RUN_FAIL,Kernel execution failed
fp16,31,127,1024,s_64x64_k128_v3,8.664655688257257,14.34326171875,0,0,RUN_FAIL,Kernel execution failed
fp16,31,233,512,s_64x64_k128_v3,9.54395266691891,13.189315795898438,0,0,RUN_FAIL,Kernel execution failed
fp16,33,7,256,s_64x64_k64_v4,8.000370582005878,13.391971588134766,0,0,RUN_FAIL,Kernel execution failed
fp16,33,71,128,s_64x64_k32_v4,8.06496344555521,12.185335159301758,0,0,RUN_FAIL,Kernel execution failed
fp16,33,117,1024,s_64x64_k128_v3,8.664655688257257,7.657051086425781,0,0,RUN_FAIL,Kernel execution failed
fp16,33,211,512,s_64x64_k128_v3,9.332308934801123,99.55573081970215,0,0,RUN_FAIL,Kernel execution failed
fp16,33,317,256,s_64x64_k32_v4,9.194218803617924,7.2994232177734375,0,0,RUN_FAIL,Kernel execution failed
fp16,37,59,128,s_64x64_k32_v4,8.217853969994254,7.9212188720703125,0,0,RUN_FAIL,Kernel execution failed
fp16,37,107,1024,s_64x64_k128_v3,8.675462912745605,13.047933578491211,0,0,RUN_FAIL,Kernel execution failed
fp16,37,191,512,s_64x64_k128_v3,8.800807392230373,15.64645767211914,0,0,RUN_FAIL,Kernel execution failed
fp16,37,299,256,s_64x64_k64_v4,9.303064794858892,15.463829040527344,0,0,RUN_FAIL,Kernel execution failed
fp16,41,41,128,s_64x64_k32_v4,8.794039081284165,11.629819869995117,0,0,RUN_FAIL,Kernel execution failed
fp16,41,97,1024,s_64x64_k64_v4,9.171792591203632,11.681318283081055,0,0,RUN_FAIL,Kernel execution failed
fp16,41,167,512,s_64x64_k64_v4,9.223699956373856,14.440774917602539,0,0,RUN_FAIL,Kernel execution failed
fp16,41,277,256,s_64x64_k32_v4,7.343526197017145,15.878677368164062,0,0,RUN_FAIL,Kernel execution failed
fp16,43,13,256,s_64x64_k32_v4,8.64534237380004,12.293338775634766,0,0,RUN_FAIL,Kernel execution failed
fp16,43,79,128,s_64x64_k32_v4,8.671673301168964,11.700868606567383,0,0,RUN_FAIL,Kernel execution failed
fp16,43,123,1024,s_64x64_k64_v4,9.259496394005872,15.35177230834961,0,0,RUN_FAIL,Kernel execution failed
fp16,43,229,512,s_64x64_k128_v3,8.006284827546724,52.7496337890625,0,0,RUN_FAIL,Kernel execution failed
fp16,47,5,256,s_64x64_k32_v4,8.6023559605807,11.71565055847168,0,0,RUN_FAIL,Kernel execution failed
fp16,47,67,128,s_64x64_k32_v4,8.600648716442862,7.6503753662109375,0,0,RUN_FAIL,Kernel execution failed
fp16,47,113,1024,s_64x64_k128_v3,6.595236218920912,6.928205490112305,0,0,RUN_FAIL,Kernel execution failed
fp16,47,199,512,s_64x64_k128_v3,7.694590270405843,11.754512786865234,0,0,RUN_FAIL,Kernel execution failed
fp16,47,313,256,s_64x64_k32_v4,7.971116372524711,12.685537338256836,0,0,RUN_FAIL,Kernel execution failed
fp16,51,51,128,s_64x64_k32_v4,8.887400830495322,13.29946517944336,0,0,RUN_FAIL,Kernel execution failed
fp16,51,103,1024,s_64x64_k128_v3,6.589564900009811,11.85297966003418,0,0,RUN_FAIL,Kernel execution failed
fp16,51,181,512,s_64x64_k128_v3,7.2237421660518395,12.449502944946289,0,0,RUN_FAIL,Kernel execution failed
fp16,51,293,256,s_64x64_k32_v4,7.913085379868929,12.219905853271484,0,0,RUN_FAIL,Kernel execution failed
fp16,59,37,128,s_64x64_k32_v4,8.78771666694329,15.913248062133789,0,0,RUN_FAIL,Kernel execution failed
fp16,59,91,1024,s_64x64_k128_v3,7.003840769884554,7.519960403442383,0,0,RUN_FAIL,Kernel execution failed
fp16,59,163,512,s_64x64_k128_v3,7.667144185121333,13.147830963134766,0,0,RUN_FAIL,Kernel execution failed
fp16,59,271,256,s_64x64_k128_v3,8.268295822478509,134.7963809967041,0,0,RUN_FAIL,Kernel execution failed
fp16,61,23,128,s_64x64_k32_v4,8.740927836866906,16.245603561401367,0,0,RUN_FAIL,Kernel execution failed
fp16,61,77,1024,r_64x128_k64_v3,6.853651300146751,8.296966552734375,0,0,RUN_FAIL,Kernel execution failed
fp16,61,139,1024,s_64x64_k128_v3,7.559976030017004,7.398366928100586,0,0,RUN_FAIL,Kernel execution failed
fp16,61,251,512,s_64x64_k128_v3,8.665537902653277,13.021230697631836,0,0,RUN_FAIL,Kernel execution failed
fp16,63,3,256,s_64x64_k32_v4,8.87342400313389,8.02302360534668,0,0,RUN_FAIL,Kernel execution failed
fp16,63,63,128,s_64x64_k32_v4,8.802422850127813,13.335704803466797,0,0,RUN_FAIL,Kernel execution failed
fp16,63,111,1024,s_64x64_k128_v3,7.096758972739507,7.530689239501953,0,0,RUN_FAIL,Kernel execution failed
fp16,63,197,512,s_64x64_k128_v3,8.266172026898122,7.224321365356445,0,0,RUN_FAIL,Kernel execution failed
fp16,63,311,256,s_64x64_k128_v3,8.595047147089607,13.24009895324707,0,0,RUN_FAIL,Kernel execution failed
fp16,67,47,128,r_128x64_k64_v3,8.033452030836541,11.642932891845703,0,0,RUN_FAIL,Kernel execution failed
fp16,67,101,1024,r_128x64_k64_v3,5.821787516020612,13.079404830932617,0,0,RUN_FAIL,Kernel execution failed
fp16,67,179,512,r_128x64_k64_v3,6.519351556240056,8.150577545166016,0,0,RUN_FAIL,Kernel execution failed
fp16,67,283,256,r_128x64_k64_v3,7.134721902137977,11.561870574951172,0,0,RUN_FAIL,Kernel execution failed
fp16,71,33,128,r_128x64_k64_v3,7.9748987125997575,6.934881210327148,0,0,RUN_FAIL,Kernel execution failed
fp16,71,89,1024,r_128x64_k64_v3,5.644063496994052,12.580156326293945,0,0,RUN_FAIL,Kernel execution failed
fp16,71,157,512,r_128x64_k64_v3,6.4008965308925605,7.537126541137695,0,0,RUN_FAIL,Kernel execution failed
fp16,71,269,256,r_128x64_k64_v3,7.056749824535244,11.400222778320312,0,0,RUN_FAIL,Kernel execution failed
fp16,73,19,128,r_128x64_k64_v3,7.918416046338431,21.558284759521484,0,0,RUN_FAIL,Kernel execution failed
fp16,73,73,1024,r_128x64_k64_v3,5.587233160622669,70.85466384887695,0,0,RUN_FAIL,Kernel execution failed
fp16,73,137,512,r_128x64_k64_v3,6.368053952890826,11.564970016479492,0,0,RUN_FAIL,Kernel execution failed
fp16,73,241,256,r_128x64_k64_v3,7.238563265275668,6.928920745849609,0,0,RUN_FAIL,Kernel execution failed
fp16,77,11,256,r_128x64_k64_v3,8.384718825589424,11.8560791015625,0,0,RUN_FAIL,Kernel execution failed
fp16,77,77,128,r_128x64_k64_v3,8.408302000423589,13.283252716064453,0,0,RUN_FAIL,Kernel execution failed
fp16,77,121,1024,r_128x64_k64_v3,6.178346602649118,11.94143295288086,0,0,RUN_FAIL,Kernel execution failed
fp16,77,227,512,r_128x64_k64_v3,7.5900329115433225,11.584997177124023,0,0,RUN_FAIL,Kernel execution failed
fp16,77,337,256,r_128x64_k64_v3,8.714121304969547,13.206720352172852,0,0,RUN_FAIL,Kernel execution failed
fp16,79,43,128,r_128x64_k64_v3,8.531862591038214,15.875101089477539,0,0,RUN_FAIL,Kernel execution failed
fp16,79,99,1024,r_128x64_k64_v3,6.17718532750659,13.038158416748047,0,0,RUN_FAIL,Kernel execution failed
fp16,79,173,512,r_128x64_k64_v3,6.863046762807074,13.11802864074707,0,0,RUN_FAIL,Kernel execution failed
fp16,79,281,256,r_128x64_k64_v3,7.643175982023394,12.883663177490234,0,0,RUN_FAIL,Kernel execution failed
fp16,83,31,128,r_128x64_k64_v3,8.4729495143719,11.838197708129883,0,0,RUN_FAIL,Kernel execution failed
fp16,83,83,1024,s_64x64_k128_v3,6.265530657234023,13.159990310668945,0,0,RUN_FAIL,Kernel execution failed
fp16,83,151,512,s_64x64_k128_v3,7.111681113006597,11.197328567504883,0,0,RUN_FAIL,Kernel execution failed
fp16,83,263,256,r_128x64_k64_v3,7.482772695237989,13.071775436401367,0,0,RUN_FAIL,Kernel execution failed
fp16,89,17,128,r_128x64_k64_v3,8.359624007697724,12.862205505371094,0,0,RUN_FAIL,Kernel execution failed
fp16,89,71,1024,s_64x64_k128_v3,6.247894405843978,12.176752090454102,0,0,RUN_FAIL,Kernel execution failed
fp16,89,131,512,s_64x64_k128_v3,7.038280151894911,17.58289337158203,0,0,RUN_FAIL,Kernel execution failed
fp16,89,239,256,r_128x64_k64_v3,7.76128860855087,14.80865478515625,0,0,RUN_FAIL,Kernel execution failed
fp16,91,9,128,r_128x64_k64_v3,8.312489911412593,7.746458053588867,0,0,RUN_FAIL,Kernel execution failed
fp16,91,59,1024,s_64x64_k128_v3,6.2714820536215985,16.211271286010742,0,0,RUN_FAIL,Kernel execution failed
fp16,91,119,1024,s_64x64_k128_v3,6.8058119794593495,15.683650970458984,0,0,RUN_FAIL,Kernel execution failed
fp16,91,223,512,s_64x64_k128_v3,7.750703323040271,13.137578964233398,0,0,RUN_FAIL,Kernel execution failed
fp16,91,331,256,r_128x64_k64_v3,8.634453589196536,10.850906372070312,0,0,RUN_FAIL,Kernel execution failed
fp16,97,61,128,r_128x64_k64_v3,8.528899548422308,16.136884689331055,0,0,RUN_FAIL,Kernel execution failed
fp16,97,109,1024,s_64x64_k128_v3,6.902041235017603,16.398191452026367,0,0,RUN_FAIL,Kernel execution failed
fp16,97,193,512,s_64x64_k128_v3,7.828173270671258,13.49020004272461,0,0,RUN_FAIL,Kernel execution failed
fp16,97,307,256,s_64x64_k128_v3,8.176216674515603,99.84087944030762,0,0,RUN_FAIL,Kernel execution failed
fp16,99,27,128,r_128x64_k64_v3,8.47463405952766,11.666297912597656,0,0,RUN_FAIL,Kernel execution failed
fp16,99,79,1024,s_64x64_k128_v3,6.531461690679434,10.781049728393555,0,0,RUN_FAIL,Kernel execution failed
fp16,99,149,512,s_64x64_k128_v3,7.4428356581714326,15.720605850219727,0,0,RUN_FAIL,Kernel execution failed
fp16,99,257,256,s_64x64_k128_v3,7.7557393598763715,11.562347412109375,0,0,RUN_FAIL,Kernel execution failed
fp16,101,15,128,r_128x64_k64_v3,8.365360946186955,9.142160415649414,0,0,RUN_FAIL,Kernel execution failed
fp16,101,67,1024,s_64x64_k128_v3,6.485605909720323,11.797666549682617,0,0,RUN_FAIL,Kernel execution failed
fp16,101,127,512,s_64x64_k128_v3,6.8258210068283045,9.544610977172852,0,0,RUN_FAIL,Kernel execution failed
fp16,101,233,256,s_64x64_k128_v3,7.992379428053354,7.513284683227539,0,0,RUN_FAIL,Kernel execution failed
fp16,103,7,128,s_64x64_k32_v4,8.527852585125288,7.048130035400391,0,0,RUN_FAIL,Kernel execution failed
fp16,103,51,1024,s_64x64_k128_v3,6.531032910133579,16.593456268310547,0,0,RUN_FAIL,Kernel execution failed
fp16,103,117,512,s_64x64_k128_v3,7.1680518441060235,12.911319732666016,0,0,RUN_FAIL,Kernel execution failed
fp16,103,211,256,s_64x64_k128_v3,8.23164767869446,11.65151596069336,0,0,RUN_FAIL,Kernel execution failed
fp16,103,317,256,s_64x64_k128_v3,8.64132468249781,13.790130615234375,0,0,RUN_FAIL,Kernel execution failed
fp16,107,59,128,s_64x64_k32_v4,8.725080024546426,15.959978103637695,0,0,RUN_FAIL,Kernel execution failed
fp16,107,107,1024,s_64x64_k64_v4,7.259236480635439,16.392230987548828,0,0,RUN_FAIL,Kernel execution failed
fp16,107,191,512,s_64x64_k128_v3,8.135492119227377,7.136821746826172,0,0,RUN_FAIL,Kernel execution failed
fp16,107,299,256,s_64x64_k128_v3,8.652126379393634,7.133722305297852,0,0,RUN_FAIL,Kernel execution failed
fp16,109,41,128,s_64x64_k32_v4,8.621215053789422,16.303539276123047,0,0,RUN_FAIL,Kernel execution failed
fp16,109,97,1024,s_64x64_k64_v4,7.251058116784511,11.537790298461914,0,0,RUN_FAIL,Kernel execution failed
fp16,109,167,512,s_64x64_k128_v3,8.064345341676393,15.891551971435547,0,0,RUN_FAIL,Kernel execution failed
fp16,109,277,256,s_64x64_k128_v3,8.445393264100526,7.350921630859375,0,0,RUN_FAIL,Kernel execution failed
fp16,111,13,128,s_64x64_k32_v4,8.525594295575324,7.082700729370117,0,0,RUN_FAIL,Kernel execution failed
fp16,111,63,1024,s_64x64_k128_v3,6.607190213378475,7.143259048461914,0,0,RUN_FAIL,Kernel execution failed
fp16,111,123,512,s_64x64_k128_v3,7.225125892616571,13.38958740234375,0,0,RUN_FAIL,Kernel execution failed
fp16,111,229,256,s_64x64_k128_v3,8.521787691201904,103.04737091064453,0,0,RUN_FAIL,Kernel execution failed
fp16,113,5,128,s_64x64_k32_v4,8.722549819738324,15.46168327331543,0,0,RUN_FAIL,Kernel execution failed
fp16,113,47,1024,r_128x64_k64_v3,6.562475119223313,11.818885803222656,0,0,RUN_FAIL,Kernel execution failed
fp16,113,113,512,s_64x64_k128_v3,7.187712178636892,12.983322143554688,0,0,RUN_FAIL,Kernel execution failed
fp16,113,199,256,s_64x64_k128_v3,8.239265105594875,11.538505554199219,0,0,RUN_FAIL,Kernel execution failed
fp16,113,313,128,r_128x64_k64_v3,8.610134237435785,12.979507446289062,0,0,RUN_FAIL,Kernel execution failed
fp16,117,33,1024,s_64x64_k64_v4,9.075175434388951,12.030601501464844,0,0,RUN_FAIL,Kernel execution failed
fp16,117,103,1024,s_64x64_k64_v4,7.259913410951684,8.072376251220703,0,0,RUN_FAIL,Kernel execution failed
fp16,117,181,512,s_64x64_k128_v3,11.67465264024305,12.205839157104492,0,0,RUN_FAIL,Kernel execution failed
fp16,117,293,256,s_64x64_k128_v3,13.07474131722091,7.111072540283203,0,0,RUN_FAIL,Kernel execution failed
fp16,119,37,128,s_64x64_k32_v4,8.586426274720951,7.32421875,0,0,RUN_FAIL,Kernel execution failed
fp16,119,91,1024,s_64x64_k128_v3,7.631014617193776,10.809183120727539,0,0,RUN_FAIL,Kernel execution failed
fp16,119,163,512,s_64x64_k128_v3,8.580095303912826,11.813163757324219,0,0,RUN_FAIL,Kernel execution failed
fp16,119,271,256,s_64x64_k128_v3,13.415611500424506,11.568784713745117,0,0,RUN_FAIL,Kernel execution failed
fp16,121,23,128,s_64x64_k32_v4,8.648628772721443,13.440608978271484,0,0,RUN_FAIL,Kernel execution failed
fp16,121,77,1024,s_64x64_k128_v3,7.218918935651576,11.191844940185547,0,0,RUN_FAIL,Kernel execution failed
fp16,121,139,512,s_64x64_k128_v3,8.238830667396396,7.761955261230469,0,0,RUN_FAIL,Kernel execution failed
fp16,121,251,256,s_64x64_k128_v3,13.862337748748551,12.781381607055664,0,0,RUN_FAIL,Kernel execution failed
fp16,123,3,128,s_64x64_k32_v4,8.752134098045735,12.530803680419922,0,0,RUN_FAIL,Kernel execution failed
fp16,123,43,1024,s_64x64_k64_v4,9.019127082128223,13.408899307250977,0,0,RUN_FAIL,Kernel execution failed
fp16,123,111,512,s_64x64_k128_v3,7.583799625840799,12.986898422241211,0,0,RUN_FAIL,Kernel execution failed
fp16,123,197,256,s_64x64_k128_v3,8.729201474894582,13.200998306274414,0,0,RUN_FAIL,Kernel execution failed
fp16,123,311,128,s_64x64_k128_v3,9.34073434905137,14.651775360107422,0,0,RUN_FAIL,Kernel execution failed
fp16,127,31,1024,s_64x64_k64_v4,8.924427862455568,20.679235458374023,0,0,RUN_FAIL,Kernel execution failed
fp16,127,101,512,s_64x64_k128_v3,7.530872039809619,9.740829467773438,0,0,RUN_FAIL,Kernel execution failed
fp16,127,179,256,s_64x64_k128_v3,8.496866157398827,16.92342758178711,0,0,RUN_FAIL,Kernel execution failed
fp16,127,283,256,s_64x64_k128_v3,13.978632617994542,14.981985092163086,0,0,RUN_FAIL,Kernel execution failed
fp16,131,33,128,s_64x64_k32_v4,6.93813096258191,7.1506500244140625,0,0,RUN_FAIL,Kernel execution failed
fp16,131,89,1024,s_64x64_k128_v3,4.6359033001982235,11.596918106079102,0,0,RUN_FAIL,Kernel execution failed
fp16,131,157,512,s_64x64_k128_v3,7.4711967139140665,7.51805305480957,0,0,RUN_FAIL,Kernel execution failed
fp16,131,269,256,s_64x64_k128_v3,8.140450451199468,7.172822952270508,0,0,RUN_FAIL,Kernel execution failed
fp16,137,19,128,s_64x64_k32_v4,7.012712398595547,11.010169982910156,0,0,RUN_FAIL,Kernel execution failed
fp16,137,73,1024,s_64x64_k128_v3,4.607790828577003,15.819072723388672,0,0,RUN_FAIL,Kernel execution failed
fp16,137,137,512,s_64x64_k128_v3,5.59802373032234,7.236719131469727,0,0,RUN_FAIL,Kernel execution failed
fp16,137,241,256,s_64x64_k128_v3,8.114202646924515,12.833595275878906,0,0,RUN_FAIL,Kernel execution failed
fp16,139,11,128,s_64x64_k32_v4,7.363116883612271,11.66987419128418,0,0,RUN_FAIL,Kernel execution failed
fp16,139,61,1024,s_64x64_k128_v3,4.696900932808133,7.54547119140625,0,0,RUN_FAIL,Kernel execution failed
fp16,139,121,512,s_64x64_k128_v3,4.821004737052332,11.738300323486328,0,0,RUN_FAIL,Kernel execution failed
fp16,139,227,256,s_64x64_k128_v3,9.016849978771216,11.701345443725586,0,0,RUN_FAIL,Kernel execution failed
fp16,139,337,128,s_64x64_k128_v3,7.43956051329128,9.18889045715332,0,0,RUN_FAIL,Kernel execution failed
fp16,149,27,1024,s_64x64_k128_v3,8.464091339641527,11.717081069946289,0,0,RUN_FAIL,Kernel execution failed
fp16,149,99,512,s_64x64_k128_v3,6.500710156755446,6.929874420166016,0,0,RUN_FAIL,Kernel execution failed
fp16,149,173,256,s_64x64_k128_v3,7.44467699901949,13.854265213012695,0,0,RUN_FAIL,Kernel execution failed
fp16,149,281,128,s_64x64_k128_v3,8.745554691930932,11.914968490600586,0,0,RUN_FAIL,Kernel execution failed
fp16,151,15,1024,s_64x64_k64_v4,8.417992305974186,12.281656265258789,0,0,RUN_FAIL,Kernel execution failed
fp16,151,83,1024,s_64x64_k128_v3,6.554821097002,7.065296173095703,0,0,RUN_FAIL,Kernel execution failed
fp16,151,151,512,s_64x64_k128_v3,10.121126380169663,12.380123138427734,0,0,RUN_FAIL,Kernel execution failed
fp16,151,263,256,s_64x64_k128_v3,12.37512243262872,10.928153991699219,0,0,RUN_FAIL,Kernel execution failed
fp16,157,17,128,s_64x64_k32_v4,8.134866488555414,11.48843765258789,0,0,RUN_FAIL,Kernel execution failed
fp16,157,71,1024,s_64x64_k128_v3,6.658104397236417,12.712717056274414,0,0,RUN_FAIL,Kernel execution failed
fp16,157,131,512,s_64x64_k128_v3,11.229624766324656,15.051841735839844,0,0,RUN_FAIL,Kernel execution failed
fp16,157,239,256,s_64x64_k128_v3,12.647717018404588,11.643171310424805,0,0,RUN_FAIL,Kernel execution failed
fp16,163,9,128,s_64x64_k32_v4,8.389687110900638,12.908458709716797,0,0,RUN_FAIL,Kernel execution failed
fp16,163,59,1024,s_64x64_k128_v3,6.420396102619419,11.586427688598633,0,0,RUN_FAIL,Kernel execution failed
fp16,163,119,512,s_64x64_k128_v3,7.097509302163424,11.187314987182617,0,0,RUN_FAIL,Kernel execution failed
fp16,163,223,256,s_64x64_k128_v3,12.288692609599533,13.036012649536133,0,0,RUN_FAIL,Kernel execution failed
fp16,163,331,128,s_64x64_k128_v3,9.39727532704776,13.141155242919922,0,0,RUN_FAIL,Kernel execution failed
fp16,167,41,1024,s_64x64_k128_v3,6.6541260494390695,12.19940185546875,0,0,RUN_FAIL,Kernel execution failed
fp16,167,109,512,s_64x64_k128_v3,7.383904877174547,13.401508331298828,0,0,RUN_FAIL,Kernel execution failed
fp16,167,193,256,s_64x64_k128_v3,12.702819087192355,10.843276977539062,0,0,RUN_FAIL,Kernel execution failed
fp16,167,307,128,s_64x64_k128_v3,9.330729701106067,7.67064094543457,0,0,RUN_FAIL,Kernel execution failed
fp16,173,13,1024,s_64x64_k64_v4,9.037974509027183,9.792566299438477,0,0,RUN_FAIL,Kernel execution failed
fp16,173,79,512,s_64x64_k128_v3,6.901404970525728,13.069391250610352,0,0,RUN_FAIL,Kernel execution failed
fp16,173,149,256,s_64x64_k128_v3,7.998109003390866,16.004085540771484,0,0,RUN_FAIL,Kernel execution failed
fp16,173,257,256,s_64x64_k128_v3,13.37039719483708,12.869834899902344,0,0,RUN_FAIL,Kernel execution failed
