dtype,M,N,K,selected_kernel,predicted_tflops,selection_time_ms,actual_time_ms,actual_tflops,status,error
fp16,149,27,1024,s_64x64_k128_v3,8.464091339641527,88.7291431427002,0,0,RUN_FAIL,Kernel execution failed
fp16,151,15,1024,s_64x64_k64_v4,8.417992305974186,12.886285781860352,0,0,RUN_FAIL,Kernel execution failed
fp16,157,17,128,s_64x64_k32_v4,8.134866488555414,7.477283477783203,0,0,RUN_FAIL,Kernel execution failed
fp16,163,9,128,s_64x64_k32_v4,8.389687110900638,11.958837509155273,0,0,RUN_FAIL,Kernel execution failed
fp16,163,331,128,s_64x64_k128_v3,9.39727532704776,11.793375015258789,0,0,RUN_FAIL,Kernel execution failed
fp16,167,307,128,s_64x64_k128_v3,9.330729701106067,13.0157470703125,0,0,RUN_FAIL,Kernel execution failed
fp16,173,257,256,s_64x64_k128_v3,13.37039719483708,11.827707290649414,0,0,RUN_FAIL,Kernel execution failed
fp16,179,233,256,s_64x64_k128_v3,13.300649972159743,16.825199127197266,0,0,RUN_FAIL,Kernel execution failed
fp16,181,211,256,s_64x64_k128_v3,12.999138382784201,16.08872413635254,0,0,RUN_FAIL,Kernel execution failed
fp16,191,191,256,s_64x64_k128_v3,12.953831340534435,8.392095565795898,0,0,RUN_FAIL,Kernel execution failed
fp16,193,167,256,r_128x64_k64_v3,10.186315924736185,7.076740264892578,0,0,RUN_FAIL,Kernel execution failed
fp16,197,123,512,r_128x64_k64_v3,8.821465881576902,120.0406551361084,0,0,ERROR,[Errno 32] Broken pipe
fp16,199,113,512,r_128x64_k64_v3,8.810828743567797,6.840944290161133,0,0,RUN_FAIL,Kernel execution failed
fp16,211,103,512,r_128x64_k64_v3,6.824407836556722,7.7190399169921875,0,0,RUN_FAIL,Kernel execution failed
fp16,223,91,512,s_64x64_k128_v3,6.866051249363584,6.908893585205078,0,0,RUN_FAIL,Kernel execution failed
fp16,227,77,512,s_64x64_k128_v3,6.8671475783907505,12.650489807128906,0,0,RUN_FAIL,Kernel execution failed
fp16,229,43,1024,s_64x64_k128_v3,6.841856617699799,9.637117385864258,0,0,RUN_FAIL,Kernel execution failed
fp16,233,31,1024,s_64x64_k64_v4,10.004460794322343,12.305974960327148,0,0,RUN_FAIL,Kernel execution failed
fp16,239,17,1024,s_64x64_k64_v4,9.760050750230171,12.70914077758789,0,0,RUN_FAIL,Kernel execution failed
fp16,241,9,1024,s_64x64_k64_v4,9.883031149086417,12.61138916015625,0,0,RUN_FAIL,Kernel execution failed
fp16,241,331,1024,s_64x64_k64_v4,50.73741390457647,9.080886840820312,0,0,RUN_FAIL,Kernel execution failed
fp16,251,337,128,s_64x64_k128_v3,18.305337886938332,8.24594497680664,0,0,RUN_FAIL,Kernel execution failed
fp16,257,281,128,s_64x64_k128_v3,9.38257578886399,14.517545700073242,0,0,RUN_FAIL,Kernel execution failed
fp16,263,263,128,s_64x64_k128_v3,10.722799762849705,12.500524520874023,0,0,RUN_FAIL,Kernel execution failed
fp16,269,239,128,s_64x64_k128_v3,10.751430224526956,20.72930335998535,0,0,RUN_FAIL,Kernel execution failed
fp16,271,223,256,s_64x64_k128_v3,11.063397716845577,20.42388916015625,0,0,RUN_FAIL,Kernel execution failed
fp16,277,193,256,s_64x64_k128_v3,12.470751688062991,13.809680938720703,0,0,RUN_FAIL,Kernel execution failed
fp16,281,149,256,s_64x64_k128_v3,11.827677865341899,12.830495834350586,0,0,RUN_FAIL,Kernel execution failed
fp16,283,127,256,s_64x64_k128_v3,10.316382815578873,13.1072998046875,0,0,RUN_FAIL,Kernel execution failed
fp16,293,117,256,s_64x64_k128_v3,10.292601871426907,11.806488037109375,0,0,RUN_FAIL,Kernel execution failed
fp16,299,107,512,s_64x64_k128_v3,10.967095914546883,15.843391418457031,0,0,RUN_FAIL,Kernel execution failed
fp16,307,97,512,s_64x64_k128_v3,10.963685569249611,17.089128494262695,0,0,RUN_FAIL,Kernel execution failed
fp16,311,63,512,s_64x64_k128_v3,7.520324185459433,17.700672149658203,0,0,RUN_FAIL,Kernel execution failed
fp16,313,47,512,s_64x64_k128_v3,7.520106448518981,15.993118286132812,0,0,ERROR,[Errno 32] Broken pipe
fp16,317,33,512,s_64x64_k128_v3,9.769976678445152,14.73236083984375,0,0,RUN_FAIL,Kernel execution failed
fp16,331,19,1024,r_128x64_k64_v3,8.65436970780861,6.931543350219727,0,0,RUN_FAIL,Kernel execution failed
fp16,337,11,1024,r_128x64_k64_v3,8.623679540057083,7.068872451782227,0,0,RUN_FAIL,Kernel execution failed
fp16,337,337,1024,s_64x64_k128_v3,54.8138438679579,12.430667877197266,0,0,RUN_FAIL,Kernel execution failed
fp16,11,128,11,s_64x64_k32_v4,7.383069118658227,18.548250198364258,0,0,RUN_FAIL,Kernel execution failed
fp16,19,512,19,s_64x64_k32_v4,9.18043691532467,12.836694717407227,0,0,RUN_FAIL,Kernel execution failed
fp16,33,2048,33,s_64x64_k128_mem,11.623977542385644,7.1868896484375,0,0,RUN_FAIL,Kernel execution failed
fp16,64,51,51,s_64x64_k32_v4,8.691500195039103,7.521152496337891,0,0,RUN_FAIL,Kernel execution failed
fp16,256,67,67,s_64x64_k128_v3,9.139713109784834,11.177301406860352,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,79,79,s_64x64_k128_v3,9.067221178386799,12.160301208496094,0,0,RUN_FAIL,Kernel execution failed
fp16,99,64,99,r_128x64_k64_v3,8.490819995322443,15.813112258911133,0,0,RUN_FAIL,Kernel execution failed
fp16,109,256,109,r_128x64_k64_v3,8.532786850456016,10.831356048583984,0,0,RUN_FAIL,Kernel execution failed
fp16,119,1024,119,s_64x64_k128_v3,17.85725946767657,12.40682601928711,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,131,131,s_64x64_k32_v4,16.258291071348083,7.288217544555664,0,0,RUN_FAIL,Kernel execution failed
fp16,157,128,157,s_64x64_k32_v4,6.675957758961802,12.33530044555664,0,0,RUN_FAIL,Kernel execution failed
fp16,512,179,179,s_64x64_k32_v4,15.415672889934509,12.067556381225586,0,0,RUN_FAIL,Kernel execution failed
fp16,197,2048,197,s_64x64_k128_v3,47.11398110628948,12.867927551269531,0,0,RUN_FAIL,Kernel execution failed
fp16,64,229,229,s_64x64_k128_v3,8.360510556809789,12.606382369995117,0,0,RUN_FAIL,Kernel execution failed
fp16,256,251,251,s_64x64_k128_v3,15.350342718484045,116.0438060760498,0,0,RUN_FAIL,Kernel execution failed
fp16,1024,271,271,s_64x64_k32_v4,17.242467544778982,9.478330612182617,0,0,RUN_FAIL,Kernel execution failed
fp16,299,64,299,s_64x64_k64_v4,6.89716535741596,7.291078567504883,0,0,RUN_FAIL,Kernel execution failed
fp16,317,256,317,s_64x64_k128_v3,15.397374738835225,12.86458969116211,0,0,ERROR,[Errno 32] Broken pipe
fp16,128,349,349,s_64x64_k128_v3,15.755254142152022,14.632940292358398,0,0,RUN_FAIL,Kernel execution failed
fp16,512,367,367,s_64x64_k64_v4,73.241668027139,9.032964706420898,0,0,RUN_FAIL,Kernel execution failed
fp16,2048,383,383,s_64x64_k128_v3,135.71910229010672,12.922048568725586,0,0,RUN_FAIL,Kernel execution failed
fp16,409,409,256,s_64x64_k64_v4,15.74027101451817,12.130975723266602,0,0,RUN_FAIL,Kernel execution failed
fp16,431,431,1024,s_64x64_k128_mem,76.12587196780731,8.255958557128906,0,0,RUN_FAIL,Kernel execution failed
fp16,449,449,64,r_128x64_k64_v3,10.424589760615888,12.336492538452148,0,0,RUN_FAIL,Kernel execution failed
fp16,501,1002,501,s_64x64_k128_v3,116.3420140460559,12.638568878173828,0,0,RUN_FAIL,Kernel execution failed
fp16,7158,3579,3579,m_128x128_k64_v3,1115.4186871357408,13.237953186035156,0,0,RUN_FAIL,Kernel execution failed
fp16,1,5120,5120,s_64x64_k128_v3,2.3805812198263196,17.6541805267334,0.05741649866104126,0.9131312640555431,SUCCESS,
fp16,16,11008,11008,s_64x64_k128_mem,14.202492004612154,20.02429962158203,0.12335699796676636,31.434244606411987,SUCCESS,
fp16,128,512,64,s_64x64_k128_v3,13.717311680138915,17.17090606689453,0.0037999998312443495,2.2075285190876084,SUCCESS,
fp16,256,1536,96,s_64x64_k128_mem,61.62812322906663,17.501354217529297,0.004252000246196985,17.755754381135183,SUCCESS,
fp16,1024,64,512,s_64x64_k64_v4,9.09033856107257,12.407541275024414,0.007687999866902828,8.729040733846336,SUCCESS,
fp16,2048,96,1536,s_64x64_k128_v3,17.65523165689436,16.176223754882812,0.017708100378513336,34.107541920919836,SUCCESS,
fp16,8192,64,512,s_64x64_k128_v3,13.191701511518922,12.435436248779297,0.007588000036776066,70.75262380047401,SUCCESS,
fp16,128,256,128,s_64x64_k128_v3,9.269450194447877,12.653350830078125,0.0044120000675320625,1.9013163806890714,SUCCESS,
fp16,2048,512,128,s_64x64_k128_v3,28.400116116318994,16.640424728393555,0.004479999653995037,59.918633199139386,SUCCESS,
fp16,1,128,32,r_64x128_k32_v3,4.456324646926245,13.056516647338867,0.0033240001648664474,0.0024645004794484238,SUCCESS,
fp16,4,2,32,r_128x64_k64_v3,4.591839274882766,12.096881866455078,0,0,RUN_FAIL,Kernel execution failed
fp16,8,16,32,s_64x64_k32_v4,6.872745943183542,12.396812438964844,0.0033039997797459364,0.0024794190514836932,SUCCESS,
fp16,16,128,32,s_64x64_k32_v4,7.662732290367928,7.416486740112305,0.0033119998406618834,0.03957488113097434,SUCCESS,
fp8,64,64,64,r_64x128_k64_v3,6.709530516463062,12.616634368896484,0.0037360000424087048,0.14033404551622455,SUCCESS,
fp8,101,101,101,s_64x64_k128_v3,8.676840000851453,8.726119995117188,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,409,409,409,s_64x64_k128_mem,76.04402766300183,13.61083984375,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,3,3,256,s_64x64_k128_v3,1.3432490637882275,7.036924362182617,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,3,311,256,s_64x64_k64_v4,1.5072453042273015,13.84878158569336,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,5,283,512,s_64x64_k64_v4,1.7582595535264396,6.997823715209961,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,7,269,512,s_64x64_k64_v4,2.0003463256507454,8.617877960205078,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,9,241,512,s_64x64_k64_v4,2.0703662344446916,8.802175521850586,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,11,227,512,s_64x64_k64_v4,2.193650349824399,15.500783920288086,0,0,UNSUPPORTED,Problem size not supported by kernel
fp8,13,173,512,s_64x64_k64_v4,2.1851545014280176,14.919281005859375,0,0,UNSUPPORTED,Problem size not supported by kernel
